,result,moves
3984,-1,"['0R', '8L', '2R', '6R', '0L', '7R', '0R', '8R', '0L', '9L', '1L', '9R', '0L', '9L', '1L', '6R', '0L', '9L', '1L', '10L', '3L', '8R', '2R', '9L', '1L', '10R', '1R', '8L', '2R', '7L', '3R', '9L', '0R', '7R', '1L', '8R', '3R', '9L', '0L', '10L', '4L', '9L', '3L', '8L', '2L', '6L', '1R', '7R', '2R']"
3985,1,"['0L', '7R', '4L', '9R', '3R', '9R', '4R', '7R', '0L', '7R', '3L', '8R', '0R', '10L', '1L', '9R', '0L', '10L', '4L', '9L', '0R', '7R', '4R', '7L', '0L', '6L', '0R', '9R', '3L', '10L', '2L', '9R', '1L', '9R', '0R', '10R', '4L']"
3986,-1,"['2R', '7R', '1L', '8R', '0L', '8L', '1R', '7R', '0L', '10L', '4R', '10R', '1L', '8L', '3L', '10R', '4L', '8R', '1L', '10R', '1L', '6L', '3R', '9L', '0L', '7L', '4R', '7R', '2R']"
3987,-1,"['1R', '6R', '0L', '7R', '3L', '10R', '2R', '10R', '0L', '10L', '1R', '7R', '3R', '10L', '4L', '9R', '0R', '10L', '2L', '9R', '1L', '10R', '0R', '6R', '2L']"
3988,1,"['4R', '6R', '1L', '7R', '0L', '7L', '0R', '7L', '0L', '8L', '1R', '8R', '1L', '6L', '3R', '6L', '3L', '10L', '2L', '8R', '3L', '6L', '3L', '9L', '0R', '8R', '2R', '7R', '4L', '8R', '3L', '9L', '0R', '8L', '1R', '7L', '3R', '8R', '2L', '7L', '4L', '10L', '4L', '8R']"
3989,1,"['1L', '6L', '3R', '7L', '4L', '10R', '0L', '9L', '4R', '8L', '3R', '6L', '2L', '6R', '0R', '7L', '2L', '6L', '4R', '9L']"
3990,1,"['4R', '8R', '4L', '6L', '3L', '8R', '1R', '7L', '4L', '6R', '3L', '7R', '2R', '6R', '3R', '7R', '0R', '8L']"
3991,-1,"['4L', '6L', '2R', '8R', '4L', '9R', '1L', '9L', '4L', '10L', '2L', '6L', '1L', '8R', '1L', '10R', '3L', '9L', '4R', '8R', '0R', '9R', '3R', '10L', '1R', '8L', '4L', '7L', '2R', '9R', '3R', '10R', '4L', '6L', '2L', '8R', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '10R', '3L', '7R', '4R', '8L']"
3992,1,"['4R', '9R', '1L', '9L', '0L', '9R', '1L', '6L', '2R', '10R', '3R', '7R', '4L', '8L', '2R', '9R', '0L', '8R', '4R', '9R', '3L', '10L', '2R', '9R', '3L', '6R', '2L']"
3993,-1,"['0L', '9R', '1R', '7R', '2L', '8L', '4R', '7L', '1R', '9L', '4L', '8R', '3L', '9L', '2L', '6L', '3R', '6R', '2L', '7L', '4R', '7R', '1L', '8R', '0R', '9R', '1R', '10L', '2R']"
3994,1,"['3R', '6L', '3L', '6L', '0R', '9R', '4R', '7L', '3L', '10L', '4R', '8R', '4R', '7R', '3L', '8L', '0L', '7R', '2L', '10R', '1R', '9L', '2R', '8L', '2R', '7L', '0L', '6L', '2L', '6R', '4R', '6L', '4R', '8L']"
3995,1,"['2R', '7L', '1L', '10L', '3L', '8L', '1L', '10L', '3R', '9R', '4R', '6R', '0R', '8L', '2R', '10R', '2L', '8L', '3L', '7R', '2R', '8L', '3R', '7L', '4L', '6R', '3R', '6L', '3R', '10R', '4R', '8R', '2L', '6R', '4R', '9L', '2R', '8R', '1R', '10R', '3L', '8L', '1R', '9L', '2R', '8R', '3R', '9L', '4R', '6R', '1L', '7L', '4L', '6L', '3R', '10L', '0R', '6R', '1R']"
3996,-1,"['3R', '10R', '2R', '9L', '1L', '6R', '3R', '6R', '2R', '7L', '0R', '10R', '3L', '9L', '1L', '8L', '2R', '7R', '3R', '8R']"
3997,-1,"['1R', '6L', '2R', '10L', '3L', '10R', '1L', '10L', '3L']"
3998,1,"['4L', '9R', '1R', '6R', '3L', '7L', '2L', '6R', '0R', '9L', '2R', '7R', '4L', '10L', '4L', '6R', '1L', '9L', '0R']"
3999,1,"['0R', '10L', '3L', '6L', '4L', '10L', '1R', '7L', '2R', '9L', '3L', '7L', '2R', '8L', '4L', '7R', '3R', '8L', '4L']"
4000,-1,"['0L', '9L', '2R', '6R', '2L', '9R', '3R', '6R', '0L', '10L', '4R', '7R', '0R', '9L', '2L', '10R', '4L', '8L', '3L', '7L', '4L', '6R', '0R', '8L', '1R', '9R', '4R', '9R', '3L', '7R', '2L', '8R', '1L', '9R', '1L', '10R', '2R', '6L', '2L', '8L']"
4001,1,"['1R', '8R', '3R', '10R', '3R', '7R', '0L', '10L', '0L', '7R', '3L', '8R', '3R', '6L', '0R', '6R', '1R']"
4002,-1,"['3L', '7L', '2R', '7L', '1L', '10L', '3L', '7R', '2R', '9R', '1L', '9R', '4R', '8R', '2R', '8L', '3R', '7L', '2L', '8R', '1L', '9R', '3L', '10L', '2L', '6L', '4R', '9L', '1L', '8L']"
4003,-1,"['1L', '6L', '1R', '7L', '0R', '9R', '1L', '9R', '4R', '6L', '2L', '6L', '0R', '6L', '3L', '7L', '2L', '9L', '1R', '10L', '2R', '8L', '3R', '10R', '4R', '10L', '0L', '9R', '1R', '8L', '4L', '7L', '2L', '8R', '0R', '9L']"
4004,1,"['3R', '10L', '0R', '9L', '3R', '7L', '1L', '9R', '4R', '7L', '4R', '9R', '1L', '8R', '4R', '10L', '0L', '10L', '4L', '6L', '4R', '10L']"
4005,-1,"['0L', '10R', '3R', '7R', '0L', '10L', '4R', '6R', '0R', '7R', '1L', '7L', '0L', '10L', '4L', '9R', '2R', '10R', '3L', '10R', '3R', '8R']"
4006,-1,"['0R', '9R', '3R', '7L', '3R', '10R', '0L', '7L', '4L', '6L', '0L', '8L', '4R', '6L', '1L', '7R', '2R', '8L', '0L', '6L', '2L', '7L', '3R', '7R', '1R', '8L']"
4007,-1,"['1R', '10R', '3R', '10L', '1R', '10R', '1L', '7R', '2R', '8R', '3L', '8L']"
4008,-1,"['0R', '9L', '4L', '9R', '3L', '9R', '2L', '10L', '1R', '9L', '3L', '8L', '4R', '8R', '1R', '10R', '3L', '10R', '1R', '8L', '3R', '7L', '1R', '9L', '2R', '8L', '3R', '7L', '0R', '6L', '1R', '10R', '2R', '9L', '3R', '8R', '4R', '7L', '0R', '7L', '1R']"
4009,1,"['0R', '9R', '2R', '10R', '3R', '6R', '1L', '9R', '4L', '10L', '3L', '10R', '3R', '8R', '4R', '10L', '1R', '9L', '3L', '8R']"
4010,-1,"['4L', '7R', '4R', '6R', '0L', '8L', '2L', '6L', '4R', '7R', '3L', '6L', '0L', '8L', '2L', '7L', '1R']"
4011,1,"['1R', '8L', '4R', '6L', '4L', '8R', '3R', '6R', '2L', '7L', '1R', '6L', '1R', '6L', '2L', '7R', '0L', '8L']"
4012,-1,"['0L', '7R', '0L', '7L', '1L', '8R', '1R', '10L', '0R', '6R', '0R', '7L', '4L', '9R', '0L', '10R', '2L', '10L', '0L', '7L', '4L', '8R', '3L', '9L', '2R', '8L', '3R', '7R', '4R', '8R', '0R', '9R', '3L', '10R', '2R', '7L', '3L', '8L', '4L', '9L', '3L', '8R', '2R', '6R']"
4013,1,"['4L', '9L', '3L', '6R', '3R', '8L', '2R', '10R', '0R', '7L', '4L', '6L', '0L', '10R', '2R', '6L', '3R', '7R', '4R', '7R', '1R', '8L', '4R', '6L', '2L', '8R', '0R', '9L', '1R']"
4014,1,"['4R', '7L', '3L', '6R', '1R', '7R', '1R', '10L', '0R', '9R', '2R', '6L', '0L', '9L', '3L', '10R', '3L', '7R', '4L', '8R']"
4015,-1,"['4L', '6L', '1L', '9L', '3L', '7L', '1R', '7R', '0R', '6L', '3L', '9L', '0R', '8R', '0R', '7L', '2L', '8L', '2L', '10L', '1L', '9R', '0R', '10R', '4L', '7L', '1L', '6L', '0R']"
4016,-1,"['2R', '10R', '2L', '8L', '2R', '9L', '3R', '7L', '1L', '6L', '3R', '6L', '2R', '9L', '1L', '8R', '0L', '8R', '4R', '7L', '2L', '6R', '1L', '7L', '0R', '6R', '1R', '7L', '2L', '6R', '1R', '7L', '2R']"
4017,-1,"['0R', '9L', '3L', '10L', '4R', '7L', '1R', '10L', '2L', '9R', '0R', '10R', '1R', '10L', '2R']"
4018,-1,"['0L', '10R', '0R', '7L', '1R', '8R', '4L', '10L', '2L', '9L', '3R', '7R', '4L', '8L', '0L', '7L', '3L']"
4019,0,"['2L', '10L', '0R', '6L', '0R', '8L', '1L', '9L', '0R', '8R', '4L', '6L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7R', '4L', '8R']"
4020,-1,"['2R', '10R', '4R', '9L', '4R', '9R', '3L', '8R', '1L', '10L', '0R', '10L', '0L', '6L', '4R', '6R', '1R', '6R', '3R', '9L', '2R', '8L', '4R', '6R']"
4021,1,"['0L', '7L', '2R', '6R', '0R', '10R', '2R', '9R', '4R', '8R', '1L', '6R', '2L', '7L', '4L', '10R', '3L', '6R', '2L', '7L', '1R']"
4022,-1,"['4R', '9R', '0R', '8R', '4L', '7L', '3R', '8L', '1L', '7R', '4R', '10L', '3R', '10L', '4R', '7L', '3L', '6R', '2L', '7R', '1R', '8L']"
4023,1,"['0L', '9R', '3R', '9L', '0R', '8L', '3R', '8L', '4R', '7R', '4L', '7L', '2L', '9R', '1R', '6R', '0L', '8R', '0L', '6R', '1L', '7R', '0R', '8L', '1R', '7L', '2L']"
4024,-1,"['3R', '8R', '1R', '8R', '0R', '10L', '3L', '9R', '3R', '8R', '3R', '8L', '0L', '8R', '3R', '7L', '1R', '9R', '0L', '9R', '1R', '10L', '2L', '6R', '1L', '8R', '1R', '9L', '2R', '8L', '3L', '7R', '2L']"
4025,1,"['0L', '7L', '1L', '9R', '3R', '7R', '1R', '10L', '0L', '6L', '2R', '9R', '1L', '10R', '1R', '6L', '4R', '9L', '4L', '8L', '1L', '6R', '0L', '7R', '3R', '9L', '4R', '8L', '1R', '6L', '2L', '7L', '1L', '6R', '0R', '7R', '2R', '8L']"
4026,-1,"['2L', '9L', '3L', '6R', '4L', '7L', '2R', '9L', '0R', '6R', '4L', '6R', '2R', '10R', '2R', '10L', '3L', '6R', '0L', '10R', '2R', '9R', '4L', '6L', '1L', '7L', '3R', '10L', '1L', '9L', '0L', '8L', '4R', '9L', '1R', '6L', '4L', '10L', '3L', '6L', '0R', '7R', '1L', '8R', '1R', '7R', '2L', '8R', '1L', '6L', '1R', '8L', '4L']"
4027,-1,"['3R', '6L', '3L', '7L', '2R', '9R', '4L', '10L', '0R', '9L', '1R', '7L', '4L', '6L', '2L', '10R', '2R', '9R', '3R', '9L', '4L', '8R', '0R', '9L', '1L', '7R', '0L', '7R', '1L', '8R', '2R', '9L', '1L', '8R']"
4028,1,"['3R', '6L', '1R', '6L', '3R', '10L', '1R', '10R', '4L', '7R', '4L', '6L', '2R', '8L']"
4029,-1,"['2L', '7R', '4L', '7R', '4L', '9R', '2L', '10R', '2L', '7L', '1L', '6L', '0R', '10R', '4L', '9R', '2L', '7R', '1L', '8R', '3L', '9L', '2R']"
4030,1,"['2L', '7L', '3L', '8R', '1R', '8R', '4R', '9R', '2L', '6R', '1L', '8R', '3R', '10R', '4L', '9R', '3L', '10R', '4R', '8L', '0L', '9L', '2L', '8R']"
4031,1,"['0L', '10R', '4R', '7R', '3R', '10R', '2L', '6L', '2R', '9L', '3R', '8L', '1R', '7R', '3R', '8L', '1L', '9R', '3L', '7R', '2L', '8R', '1L', '9L', '0R', '8L']"
4032,1,"['0R', '9L', '3L', '9R', '0R', '7L', '1L', '7R', '1R', '10R', '2L', '8R', '2R', '9R', '1R', '6L', '1L', '9L', '3R', '8L', '0R', '10L', '1R', '9L', '2L']"
4033,1,"['2R', '9L', '4L', '8L', '2L', '6L', '1L', '10R', '1R', '6L', '2L', '8L', '1R', '9L', '2R', '10L', '0L', '10R', '2L', '6L', '3L', '7R', '2L', '8L', '1R']"
4034,1,"['3L', '6R', '1L', '8R', '3R', '10R', '1R', '6R', '2R', '8R', '3R', '10L', '0R', '9L', '3R', '7R', '4R', '10R', '2R', '6L', '1L', '9L', '3R', '8R', '4R', '9R', '1R', '10R', '4R', '6R']"
4035,1,"['3R', '6R', '3L', '6L', '3R', '8L']"
4036,1,"['4R', '9R', '0R', '7R', '0L', '9L', '4L', '8L', '4R', '6L', '0L', '8L', '2L', '7R', '0L', '8L', '1R', '7R', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '6R']"
4037,-1,"['2R', '9L', '3R', '6L', '0R', '8L', '1L', '9L', '0L', '10R', '0R', '9R', '2R', '10L', '1R', '9L', '2L']"
4038,-1,"['4R', '8L', '2L', '7R', '4L', '8R', '0L', '6L', '1L', '7R', '3L', '9L', '1R', '8R', '0L', '9R', '2L', '9L', '3R', '8R', '4R', '9L', '4L', '8R']"
4039,-1,"['4L', '8L', '0R', '8R', '0R']"
4040,0,"['3L', '7L', '1L', '6L', '2R', '7R', '3R', '8R', '4R', '10L', '3L', '8L', '1L', '7L', '4R', '10L', '2L', '8R', '3R', '9L', '4R', '8L', '1R', '7R', '3L', '8R']"
4041,-1,"['4L', '7R', '3R', '7R', '1R', '6L', '4R']"
4042,1,"['2R', '9R', '0R', '6R', '2L', '9L', '1L', '10L', '1L', '7L', '0R', '8R', '3R', '6L', '2L', '7R', '4R', '9L', '3L', '10L', '2R', '6L', '0L', '8R', '1L', '9L', '4L', '10R', '1R', '7L', '3R', '8L']"
4043,-1,"['1R', '9R', '2L', '8R', '4L', '7L', '0R', '6L', '1R', '7L', '4R', '9L', '4R', '8R']"
4044,-1,"['2R', '10L', '1L', '6R', '3R', '7L', '1R', '7L', '4R', '6L', '2L', '10R', '4R', '7R', '0L', '8R', '2L', '10L', '1L', '9R', '3L', '10L', '4L', '9R', '3L', '7L', '2R']"
4045,-1,"['3R', '10R', '2L', '10L', '4R', '7L', '3R', '9L', '2R', '7L', '3L', '7R', '4R', '10L', '3L', '8R', '0R', '10L', '1L', '9L', '2R', '7L', '0R', '8R', '4R', '6R', '3L', '7L', '3L', '6L', '0R', '8R', '2R', '9R', '3L', '10R', '4R', '6R', '2R', '9L', '3L', '8L', '2R', '6L', '3R', '10R', '4L', '6R', '2L']"
4046,1,"['2R', '6R', '4L', '10L', '3R', '7R', '3L', '7L', '3L', '10R', '1L', '10R', '3R', '8R', '4R', '10R', '4L', '7R']"
4047,-1,"['4R', '7L', '3R', '9R', '2L', '8R', '4L', '9L', '2L', '7L', '3R', '6R', '0R', '7L', '1R', '6L', '3R', '10L', '3R', '9L', '0L', '6L', '4L', '9R', '1R', '10L', '2L']"
4048,-1,"['3L', '7L', '2L', '10L', '3R', '8R', '0R', '8R', '1L', '8R', '1R', '10L', '4L']"
4049,-1,"['0R', '10L', '3R', '6L', '4L', '8R', '1R', '7L', '3R', '7L', '1R', '6R', '2R']"
4050,1,"['3L', '10L', '4R', '10R', '4R', '8L', '0L', '9R', '3L', '10L', '0R', '6R']"
4051,0,"['2L', '6L', '0L', '10L', '3L', '6R', '2L', '6R', '2L', '7L', '0R', '9R', '3L', '9L', '2R', '8L', '4L', '7R', '3R', '8L', '4R', '6L', '0R', '7R', '1R', '10R', '0R', '8R', '1R', '10L', '2R', '9L', '3R', '7L', '4L', '6R']"
4052,1,"['2L', '7R', '4R', '7R', '3R', '9R', '1R', '10R', '4L', '9R', '4R', '9L', '0R', '10L', '1R', '9L', '2R', '8L', '2R', '7L', '0R', '7L', '3R', '7R', '1R', '8R', '3R', '9R', '4L', '10L', '1R', '9R', '4R', '10L', '2R']"
4053,1,"['4R', '9R', '3R', '6L', '4R', '7L', '3R', '10L', '1L', '9L', '0L', '6L', '1R', '7L', '2L', '10R', '1R', '9L', '3R', '7R']"
4054,-1,"['3L', '10R', '3L', '9R', '0L', '8L', '1L', '6L', '4R', '10R', '2R', '6L', '2L', '7L', '2L', '6R', '4L', '7R', '3L', '8R', '2R']"
4055,-1,"['0R', '7R', '3R', '7R', '4R', '7L', '3R', '6L', '1L', '10L', '0L', '8R', '4R', '6R']"
4056,1,"['0R', '8R', '1R', '7R', '0R', '10R', '2L', '6L', '0R', '10L', '1L', '8L', '0R', '10R', '4L', '7L', '3L', '6R', '2R', '7R', '3L', '8R']"
4057,1,"['2R', '9R', '1R', '10R', '4L', '10L', '0L', '6L', '1R', '9L', '0L', '7L', '2L', '6R', '1R', '7R', '0R', '8L', '3R', '7R', '4L']"
4058,0,"['3R', '10L', '0L', '6R', '1L', '9L', '0L', '7R', '4R', '8L', '1R', '9R', '1R', '8R', '2R', '7R', '3L', '8R', '4L', '10R', '1R', '9L', '2L', '8L', '4R', '6L', '1L', '8R', '0R']"
4059,0,"['1R', '6R', '0L', '8R', '1R', '10L', '4L', '8R', '1L', '9L', '3L', '9L', '2L', '10L', '4L', '8R', '0R', '9L']"
4060,-1,"['4R', '9L', '1L', '7R', '3L', '6R', '0R', '9R', '4L', '8R', '0L', '6L', '1L', '7L', '2R', '8L', '0R', '7L', '0R', '6R', '4R', '7L', '4R', '7R', '0R']"
4061,1,"['0R', '9R', '3R', '10R', '0R', '6L', '4L', '8R', '4R', '7L', '0L', '10R', '3R', '9L', '4L', '8R', '0R', '9L', '1L', '8R', '2R', '9R', '4R', '6L', '4R', '10R', '3L']"
4062,-1,"['3R', '7L', '2R', '10L', '3R', '9R', '0L', '8R', '0R', '9R', '2R', '6L', '4L', '10R', '1R', '8L', '0L', '9R', '2L', '10L', '0R', '9R', '1L', '9R', '0L', '9L', '1L', '8L', '0L', '7R', '3L', '8L', '2L', '7L', '0L', '6R', '1L', '7L', '0L', '6R', '1L', '7L', '3R', '9L', '1L', '6L', '4R', '6R', '2R', '7L', '3L', '6R', '2L', '7L', '1R', '6R', '2R']"
4063,-1,"['1L', '9R', '0R', '9R', '3L', '10R', '3L', '10R', '0R', '6R', '0L', '8R', '1R', '10L', '3L', '6L', '0R', '8L', '1L', '7R', '0R', '8L', '1L', '7L', '0R', '6R', '1L', '7L', '0R', '6R', '1L', '7L', '0L', '6R', '0L', '7R', '4R', '8L', '2R', '7R', '1L', '8L', '3L', '7L', '2R', '6R', '3R', '7L', '0R', '7R', '3R', '8L', '4L']"
4064,-1,"['1R', '10R', '0L', '8L', '1L', '8L', '3R', '8R', '0L', '9R', '4L', '9L', '3L', '8R', '3R', '9R', '1L', '10R', '0L', '10L', '4R', '9R', '4L', '9R', '1R', '10L', '2L']"
4065,-1,"['2R', '7L', '2L', '6R', '2L', '6R', '2L', '8L']"
4066,1,"['4R', '7R', '1L', '7R', '0L', '6L', '0L', '9R', '4L', '9R', '2R', '10R', '4R', '7R', '1R', '10R', '0R', '8R', '1L', '9R', '0R', '10R', '2R', '6R', '3R', '7L', '0R', '6L', '1L', '6L', '0R', '10L', '1L', '7R']"
4067,-1,"['4L', '6L', '0R', '10L', '0R', '10L', '2R']"
4068,1,"['2L', '6R', '4R', '9R', '3L', '10R', '2L', '7L', '4L', '8L', '4L', '7R']"
4069,-1,"['3R', '6R', '3R', '10L', '3L', '8L', '3R', '9R', '2L', '6R', '0L', '7R', '0R', '9L', '4L', '8L', '2L', '8R', '3L', '6R', '1L', '10R', '3R', '8L', '1L', '7L', '0R', '6L', '1L', '8R', '1L', '6R', '0R', '7R', '1L', '8L']"
4070,-1,"['2L', '10R', '1R', '6L', '2R', '10L', '1R', '6R', '2R', '9L', '3R', '9L', '3R', '8L', '4R', '10L', '2R', '9L', '1R', '8L', '2L', '10L', '1R', '9L', '2R', '8R']"
4071,1,"['4R', '8L', '4R', '10R', '3L', '7R', '2R', '8R', '0R', '10R', '1R', '6R']"
4072,1,"['2R', '6R', '2L', '7L', '4R', '9R', '1L', '7L', '4R', '9R', '1L', '8L', '0L', '8L', '4L', '9R', '3R', '10R', '4R', '7L', '4R', '8L', '1L', '7L', '2R', '10L', '0L', '10R', '3R', '8L', '3L', '7L', '4R', '8R', '2R']"
4073,-1,"['4L', '6R', '0L', '8R', '1L', '9L', '2L', '9L', '3L', '8R', '0R', '9R', '4L', '7R']"
4074,0,"['0L', '7L', '2L', '7L', '1L', '6L', '3R', '10L', '0L', '9R', '2R', '9L', '3L', '8R', '0R', '6L', '2L', '7R', '4L', '8R', '3R', '7R', '4L', '8L']"
4075,0,"['4L', '7R', '2R', '8R', '4R', '9L', '3L', '6L', '4L', '8R', '0R', '9L', '3L', '10R', '0L', '10R', '1R', '10R', '3L', '7L', '0L', '6L', '4R', '7R', '3R', '8R', '1L', '9R', '1L', '6L', '4L', '10L', '3L', '9R', '2L', '10L', '1L', '9R', '2L', '9R', '4R', '10L', '3L', '9L', '0R', '6L', '2L', '9L', '1L', '8R', '4L', '9R', '3L', '10L', '2L', '6R', '1L', '7R', '0R', '8R', '1L', '9L', '0R', '8R', '1R', '9L', '2L', '8L']"
4076,1,"['3R', '10L', '1R', '6R', '1R', '7R', '2R', '9R', '0L', '10L', '1L', '6L', '4R', '7L', '2L', '10R', '3L', '10R', '1R', '9R', '0L', '9L', '4R', '8L']"
4077,1,"['1L', '8R', '4L', '10R', '0L', '10L', '4R', '7R', '3R', '8R', '4L', '9R', '3L', '10R', '2L', '10R', '3L', '8R', '0R', '6R', '2R', '7L', '4R', '8L', '1L', '7L', '0R', '6L', '4L', '7R', '3L', '6R', '2L', '7L', '1L', '9L', '0R', '8L']"
4078,-1,"['0L', '10R', '4L', '7R', '2L', '8R', '0R', '7R', '3L', '10L', '0R', '6R', '4R', '9R', '3L', '7L', '2R', '6R', '4L', '8L']"
4079,-1,"['3R', '10R', '1L', '10R', '3R', '8R', '1L', '10L', '3L', '9R', '4L', '7L', '0L', '9L', '2L', '8L', '0R']"
4080,-1,"['4R', '8L', '1R', '10L', '2L', '7R', '0R', '8L', '3R', '9R', '0R', '10R', '3R', '8R', '1R', '6L', '1R', '10R', '1L', '6L', '0R', '7L', '2R', '8L', '1R', '7R', '2R', '8L', '4L', '7L', '1R', '6R', '2L']"
4081,1,"['3R', '8R', '1L', '7L', '3R', '8L', '2L', '6R', '3R', '9R', '0R', '8L', '4L', '6R', '3L', '7R', '2L', '9R', '1L', '9R', '0L', '6R', '4L', '7R', '1L', '8R', '3R', '9L', '0R', '8L']"
4082,-1,"['1R', '10R', '3R', '9R', '1L', '6R', '2R', '10L', '0R', '10L', '2R', '8R', '1L', '6R', '4L', '10R', '2R', '7R', '0R', '8R', '0R', '10L', '3R', '9L', '4L']"
4083,-1,"['2R', '6L', '3L', '9L', '4L', '7L', '2L', '9R', '0R', '8R', '3L', '6R', '2L', '7R', '1R', '6R', '4R', '8R', '2R', '7R', '3L']"
4084,1,"['3L', '10L', '0R', '6L', '3R', '7R', '1L', '9R', '4L', '10L', '4L', '9L', '4L', '7R', '1R', '8L', '1L', '7L', '4R', '6L', '4L', '10L', '3R', '7R', '4R', '10R', '0R', '9R', '1L', '10L', '0L', '6L', '1L', '8R', '2R', '9L', '1L', '7R']"
4085,-1,"['1R', '9R', '1L', '8R', '1R', '8R', '4R', '6R', '2R', '6L', '2L', '10L']"
4086,1,"['3R', '6L', '1L', '6R', '0R', '8L', '2R', '6L', '4R', '8R', '3R', '9L', '0R', '6L', '3L', '7L', '2R', '6L', '2L', '10L', '3L', '9R', '1L', '10L', '2L', '8R', '1L', '9R', '4L', '10R', '3R', '9L', '4L', '8L', '3R', '6R', '4L', '8R', '3L', '9R', '2R', '10L', '3R', '9R', '4L', '10L', '3R', '9R', '4R', '10L', '4L', '6L', '0L', '7L', '3L', '6L', '1L', '10R', '3L', '6R', '1R', '7R']"
4087,-1,"['2L', '7R', '0L', '8R', '0L', '9L', '4R', '8L', '2L', '6R', '1R']"
4088,-1,"['2L', '6R', '4R', '10L', '3L', '9R', '1L', '10R', '4R', '7L', '0L', '8R', '4L']"
4089,-1,"['4R', '8R', '3L', '7L', '1L', '6R', '2L', '10L', '4L', '6R', '2L', '8R', '0R', '7R', '2L', '8L', '1L', '6L', '4R', '6L', '0R', '10R', '1L', '7R', '0R', '10R', '4R', '6L', '2R', '10L', '3L']"
4090,1,"['0R', '9R', '1L', '6R', '2R', '7L', '4R', '8L', '0R', '6L', '2R', '10R', '0R', '9L']"
4091,-1,"['3R', '8R', '1L', '7R', '2R', '9L', '3L', '6L', '1R', '6L', '3L', '9R', '1L', '7L', '2L', '8R', '0R', '10L', '1R', '9L', '2L', '8L', '0R', '6L', '1R', '10L', '2L']"
4092,1,"['4R', '7R', '0L', '8L', '0L', '6R', '1R', '10R', '4L', '9L', '2R', '8L', '2L', '9R', '4L', '10L', '3L', '8R', '2L', '9R', '1L', '9R', '0L', '7R', '2R', '10R', '1L', '8R']"
4093,-1,"['1R', '8L', '4R', '10R', '1L', '7R', '0R', '10R', '4R', '9R', '3R', '8R', '4R', '9R', '2L', '7R', '1R', '8L', '4R', '8L', '2L', '7L', '1R', '6L', '2R']"
4094,-1,"['0R', '8L', '3L', '9L', '1L', '6R', '4L', '8L', '0R', '10R', '0R', '9R', '4L', '6L', '0L', '8L', '4L']"
4095,-1,"['3R', '10L', '1L', '6L', '3L', '7R', '3R', '9R', '2R', '6R', '4L', '10L', '2L', '9L', '1R', '7L', '2R', '8L', '4R', '7L', '2L', '6L', '4R', '8R', '2R', '9L', '0L', '7L', '4R', '7L', '0R']"
4096,1,"['4L', '7L', '2L', '7R', '2R', '10R', '3R', '7R', '0L', '8R', '3L', '9R', '4L', '10R', '3R', '10L', '4R', '6R', '0R', '7R', '1R', '8L', '2R', '7R', '4L', '9R', '3L', '8L']"
4097,1,"['2R', '7L', '4R', '6L', '0R', '7L', '1L', '6L', '1R', '7L', '0R', '7R', '4R', '7R', '3R', '10L', '4L', '6L']"
4098,1,"['1R', '9R', '3R', '7L', '0R', '10R', '2L', '6L', '1R', '6R', '3R', '9R', '1R', '8R', '2L', '10R', '2L', '7R', '0R', '8L', '3L', '10L', '4R', '7L', '3R', '6R', '4R', '8R', '0L', '9L', '1L', '7R', '3L', '8L', '2R', '7L', '3L', '6R', '2R', '8L', '0R', '7L', '1L', '6R', '0L', '7L', '1R', '6L', '2R', '6L', '3R', '8L', '4R', '7R', '1R', '9L', '0L', '8L', '2R', '7R', '4L', '8R', '3L', '9R', '1L', '9L', '0R', '8R']"
4099,-1,"['0L', '10L', '4L', '10R', '4L', '7L', '3R', '9L', '4L', '6L', '3R', '8L', '3L', '7L', '2R', '6R', '4L', '7L', '3L', '6R', '2R']"
4100,1,"['0R', '7L', '3L', '10R', '4L', '9L', '0L', '10R', '3R', '7L', '4R', '8L', '2L', '7L', '1L', '6R', '0L', '7R', '3L', '8L', '2L', '7L', '1R', '6R', '2L', '10R', '1R', '9L', '0R', '8R']"
4101,1,"['0R', '10L', '2L', '8L', '4L', '8R', '0L', '10L', '2R', '9R', '3R', '6R', '4R', '9L', '2R', '8L', '3L', '7L', '2L', '6R', '1R', '8R', '4L', '7R', '1L', '9L', '3L', '9R', '2L', '7L', '1L', '6R', '0L', '7L', '3R', '9R', '2L', '6R', '1L', '10R', '3L', '7R', '4R', '8R', '2L', '9L', '1R', '8L']"
4102,1,"['2R', '9L', '0R', '9R', '2R', '6L', '3R', '8R', '0R', '9R', '4R', '10L', '1R', '8L', '2R', '7L', '3L', '9R', '2L']"
4103,-1,"['0R', '9R', '2L', '10R', '3L', '6R', '3L', '9L', '2L', '10R', '2R', '6R']"
4104,-1,"['1L', '9R', '0L', '6R', '2L', '6L', '4L', '10L', '4R', '10R', '2R', '8R', '3R', '10R', '2R', '7L', '0R', '6R', '2L', '8R', '2R', '6R', '2R', '9R', '3L', '10L', '2L']"
4105,-1,"['1R', '9L', '4R', '8R', '0L', '10L', '4R', '6R', '3R']"
4106,-1,"['1L', '10R', '0R', '9L', '3L', '7L', '3L', '6L', '4R', '9R', '3R', '10R', '0R', '8R', '4R', '7R', '0R', '9L', '1R']"
