,result,moves
826,-1,"['4L', '8R', '0R', '10L', '1R', '9L', '4R', '6R', '3L', '10L', '0R', '9R', '1R', '10R', '3L', '10L', '1R', '6L', '0L']"
827,-1,"['3R', '7R', '1L', '6R', '0L', '6R', '1L', '10R', '2R', '8L', '3L', '9R', '1R', '10L', '2L', '8L', '3L']"
828,-1,"['3L', '6R', '2L', '9R', '2R', '10R', '0R', '6L', '1L', '6R', '1L', '10R', '4R', '6L', '0R', '10R', '4L', '7L', '1L', '6R', '3L', '8L', '2R', '6R', '1R', '7L', '4R', '6R', '1L', '8R', '4R', '8L', '0R', '10L']"
829,-1,"['4R', '7R', '4L', '7R', '3L', '9L', '0R', '9L', '1R', '8L', '2R', '7R', '4L', '10L', '3R', '9R', '4R', '9R', '0L', '9L', '3L', '8R']"
830,-1,"['3L', '7R', '1R', '8R', '4R', '8L', '0R', '7R', '0R', '10R', '4L', '9R', '3R', '6L', '4R', '6L', '2R', '9L', '1L', '8L', '3L', '7L', '2L', '6R', '1L', '9R', '1R', '8R', '2R', '7L', '4L', '9R', '1L', '10R', '1R', '8L', '2L', '7R', '1R', '8R']"
831,-1,"['3R', '6L', '0L', '9L', '0R', '7R', '3R', '9L', '0R', '6R', '3R', '7R', '4L', '8R', '3L', '9R', '2R']"
832,-1,"['0L', '9R', '3L', '10R', '1R', '9L', '3L', '10R', '1R', '6R', '2R', '9R', '4R', '8L', '3R', '7R', '0L', '8R', '2R', '10R', '1L', '10L', '4L', '7R', '0R', '10L', '1L', '7L', '2L', '6R', '4R', '9R', '3L', '6L', '4R', '9L', '3L', '8L', '3R', '7R', '0R', '9L', '2L', '8R', '1R', '9L', '2L', '8R', '4L', '9L', '3L', '8R', '2L', '9L', '1R', '8R', '2R']"
833,-1,"['1R', '10R', '2R', '10R', '2L', '6L', '3L', '9L', '1L', '8L', '2L', '7R', '1R', '10L', '3L', '6L', '4L', '9R', '0L', '10L', '3L']"
834,-1,"['0L', '7L', '2R', '7R', '0L', '10L', '2R', '8R', '4R', '6R', '1R', '9L', '2L', '6L', '1R', '8R', '2R']"
835,1,"['2L', '7L', '1L', '10L', '3L', '9R', '0L', '9R', '3L', '10L', '4R', '6L', '4L', '10R', '3R', '8L', '4R', '8R', '2R', '7R', '1R', '8R', '4R', '10L', '2L', '9R', '0L', '9L', '2L', '8L']"
836,-1,"['3R', '8L', '1R', '8R', '2L', '6R', '3L', '10R', '1L', '9R', '1R', '8L', '4R', '8R', '2L', '6R', '4L', '8L']"
837,1,"['4R', '8L', '0L', '9L', '4L', '8R', '1L', '9R', '2R', '10L', '4R', '6L', '0L', '9L', '3L', '8L', '2L', '10L', '4L', '6R', '3L', '7L', '2L', '9L', '1L', '8L', '0R', '6L', '1L', '7R', '0L', '8L', '3L', '7L', '3L', '6L', '1L', '10R', '1R', '7L', '3L', '6L', '2R', '6L', '3R', '9L']"
838,1,"['0L', '9R', '0R', '6L', '1L', '8L', '3L', '6L', '2L', '9L', '2L', '7L', '4L', '7R', '3L', '8L']"
839,1,"['2R', '10L', '1R', '9R', '4L', '10R', '2R', '6R', '1L', '10R', '0R', '7R', '2R', '6R', '4R', '6L', '3R', '8L', '3R', '6R', '1L', '9R', '2R', '10L', '0L', '10R', '3R', '9L', '4R', '10L', '4R', '10R', '4R', '8L', '2R', '7L', '3R', '9L', '1L', '10L', '0L', '6L', '2R', '10R', '3L', '8L']"
840,1,"['4R', '7L', '3L', '8R', '1L', '7L', '2L', '8R', '4L', '10R', '1L', '7R', '0R', '10R', '2R', '8L', '2L', '9L', '4R', '10R', '2L', '8L', '3R', '6R', '4R', '10L', '0R']"
841,-1,"['0R', '9L', '3R', '7L', '2R', '6R', '1L', '10R', '3L', '6L', '1R', '10R', '3L', '6L', '2R', '7R', '3L', '10L', '2R', '8R', '3L', '9R', '2L', '10R', '1R', '6R', '2L', '7L', '3R', '6L', '1L', '10R', '1L', '9L', '0R', '8R']"
842,-1,"['3L', '6R', '2R', '7R', '2L', '10R', '4L', '6L', '1R', '7R', '1L', '9L', '3R', '7R', '4R', '6R', '2R']"
843,1,"['2R', '6L', '3L', '8L', '2L', '6R', '3R', '7L', '2L', '9R', '3R', '6L', '3L', '10R', '2L', '8R', '4R', '7R', '3L', '8R', '0L', '8L', '2R', '10L', '3R', '9R', '4R', '10R', '1R', '6L', '2R', '8L', '3L', '10R']"
844,1,"['1R', '8R', '0L', '8R', '4L', '8R', '1R', '9R', '3R', '8L']"
845,1,"['0R', '9R', '3R', '10L', '4L', '6R', '0R', '10L', '3R', '9R', '0R', '10L', '1L', '8L', '2L', '9R', '1L', '10L', '4L', '9L', '3R', '8L', '4R', '7R', '0R', '6L', '1L', '8R', '0L', '7L', '3R', '9L', '4L', '8L', '3L', '7L', '2L', '6L', '1L', '9L', '0R', '8R', '1R', '10L', '2L', '8L', '0R', '9L', '1R', '8L', '2R', '7L', '4R', '7R', '1R', '8L']"
846,1,"['4R', '8L', '3R', '9L', '3L', '8R', '1R', '7L', '2R', '10L', '4L', '7R', '0R', '8L', '1L', '7L', '3R', '10L', '0R', '9L', '1R', '8R', '4L', '10R', '4L', '8R', '4L', '6R', '1R', '7L', '3R', '6R', '4L', '8R', '3L', '9L', '0L', '8L', '2L', '7R', '1R', '8L']"
847,1,"['2R', '9L', '3L', '6L', '4L', '8R', '2R', '7L', '1L', '9L', '4L', '8R', '3R', '9L', '4R', '8L', '0R', '7R', '1L', '8R']"
848,1,"['3R', '7R', '1L', '10R', '3L', '6R', '1L', '7L', '3R', '6L', '4L', '10R', '4R', '7L', '4R', '7R', '3L', '10R', '3R', '7L', '1L', '8L', '0R', '7L', '1L', '9L', '0R', '8L', '1L', '7L', '0L', '6R', '3L', '7L', '4L', '6R', '1R', '7L', '3R', '6L', '4R', '6R', '0R', '9L', '1L', '7L', '0R', '6R', '1R', '8R', '2R', '7R', '3R', '8R', '1R', '9L', '2L']"
849,-1,"['0R', '8L', '2L', '9L', '3L', '10L', '1R', '9R', '4L', '10L', '1R', '9R', '3L', '8R', '2R', '10R', '1L', '6L', '0R', '9R', '1R', '10L', '2L', '6R', '1R', '9L', '2R']"
850,1,"['1L', '8L', '2R', '7L', '3L', '6L', '4R', '6R', '1R', '6L', '3L', '6L', '1L', '9R', '1R', '10L', '2L']"
851,-1,"['4R', '6R', '2R', '10R', '0R', '9L', '2R', '8L', '0L', '7L', '1L', '7R', '1R', '6L', '2L', '7L', '1R', '10L', '4L', '7L', '3R', '9L', '3L', '7R', '2R', '8R', '3R', '9L', '4L', '8R', '3L', '9L', '2L']"
852,1,"['3R', '10L', '4L', '8R', '3L', '6L', '1L', '10L', '2L', '6L', '0L', '7L', '0R', '9L', '3L', '7L', '2L', '6L', '1L', '10L', '2L', '8R', '3R', '9L', '0L', '8R']"
853,0,"['0R', '10R', '1L', '9R', '2L', '8R', '0L', '10L', '1R']"
854,-1,"['4L', '6L', '0R', '7R', '0R', '10R', '2R', '6L', '4R', '8L', '4R', '7L', '0R', '6L', '1L', '8R', '1R', '9R', '2L', '7L', '1R', '6L', '4L', '10R', '3L', '6L', '2R', '10L', '3L', '9R', '2R', '7R', '3R', '8L', '4R', '8R', '1R', '7R', '4L', '10L', '2R']"
855,-1,"['0L', '10R', '2R', '6R', '4L', '7R', '0L', '7L', '4L', '7L', '0L', '6L', '3L', '8R', '4L', '10R', '2L', '9R', '1L', '10L', '0R', '8R']"
856,-1,"['2R', '6L', '3R', '7L', '2L', '6R', '3R', '7L', '2L', '10L', '1R', '6R', '3L', '10R', '4R', '9L', '2L', '8L', '0R', '6L', '3R', '7R', '4R', '8L']"
857,-1,"['3L', '8R', '0R', '7L', '2L', '7L', '0R', '9R', '1L', '10R', '3L', '7L', '2L', '6R', '2L', '6L', '1L', '8L']"
858,-1,"['4R', '9L', '0L', '6R', '0R', '7L', '1R', '7L', '0L', '10L', '3R', '8R', '4R', '8R', '2R']"
859,-1,"['3R', '10R', '4R', '7R', '0L', '8L', '2R', '7L', '3L', '6L', '1R', '8L', '0R', '10R', '4L', '10L', '0L', '10L', '3R', '9L', '1R', '7L', '3L', '6R', '1L', '7R', '0R', '6R', '4R', '8L', '0R', '10L', '3R', '9R', '1R', '10R', '2R', '6R', '3R', '8R', '4R', '7L', '2L', '6L', '3R', '7R', '4L', '8L', '3R', '10R', '4R', '7R', '0R', '9L', '1L', '8L', '0L', '7L', '3L', '6L', '4R', '6R', '1L', '7R', '2R', '8R', '3L', '10R', '2R', '8L', '3L', '7R', '2L']"
860,1,"['0R', '8R', '3R', '9R', '3L', '9R', '4L', '8L', '4L', '6R', '3R', '8R', '0L', '9L', '3L', '8L', '4R', '6L', '3R', '7L', '1R', '6L', '2L', '8R', '1L', '9R', '0R', '10R', '3L', '9L', '0R', '8R', '2R', '10L', '1R', '9R', '0L', '9R', '2L', '10L', '1L', '9R', '4R', '10L', '1R', '9L', '0L', '8R', '2R', '9R', '4R', '7L', '3L', '10L', '2L', '6R', '1L', '7L', '0L', '6R', '4L', '7L', '1R', '6R', '2R', '7R', '3L', '8R']"
861,-1,"['4R', '7L', '3L', '10L', '0L', '8L', '0L', '7R', '2L', '8L', '2L', '8L', '0L', '7R', '0R', '8R', '2L', '9R', '4R']"
862,-1,"['3L', '7R', '0L', '8R', '2L', '6R', '0L', '6L', '1R', '6R', '1R', '6R', '2R', '9R', '4R', '6L', '0L', '8R', '1L', '9R', '4L', '10R', '3L', '7R', '1L', '7L', '2R']"
863,-1,"['1L', '6R', '0R', '8R', '3R', '6R', '0L', '6L', '3L', '10R', '4L', '8L', '3R', '7L', '4L', '6L', '4R', '9R', '2L', '10R', '0L', '6R', '2R']"
864,1,"['3R', '6R', '2L', '6R', '2R', '7L', '2L', '9R', '4R', '6R', '3L', '9L', '3L', '8R', '0R', '9R', '1L', '7R', '0L', '9L', '2R', '8L', '0R', '6R', '1L', '7R', '0R', '8L']"
865,-1,"['3R', '6L', '1R', '7R', '4R', '9R', '1R', '6R', '2R', '10L', '3L', '6L', '3L', '8R', '2R', '10L', '4L', '9L', '3R', '8R', '4R', '9L', '0R', '8R', '1L', '7L', '0L']"
866,-1,"['2R', '9L', '4R', '10L', '1R', '9R', '0L', '10L', '3R', '10L', '4L', '7L', '2R', '9L', '3R', '7R', '4L', '8L', '3R', '7R', '4R', '8R', '1L', '9R', '4L', '10R', '3R', '6R', '4L', '9L', '1L', '7L', '4L', '8L', '2L', '7L', '1R', '6R', '2R', '10R', '1R', '9R', '2L']"
867,1,"['0R', '9L', '4L', '10L', '3R', '9L', '4L', '7L', '4L', '8L', '3L', '6R', '0L', '6L', '3R', '10L', '0L', '10L', '4L', '9L', '3R', '8L', '0R', '7L', '4L', '6L', '1L', '6R', '4L', '9R', '1R', '10L', '4R', '6R', '2L', '7L', '1R', '6R', '2R']"
868,-1,"['2L', '6L', '0R', '7L', '1L', '6L', '0L', '7R', '1L', '8R', '1L', '6R', '0R', '6R', '4R', '9L', '4L', '7R', '1R', '8L', '1R', '10R', '4R', '6R', '2R']"
869,-1,"['4L', '9L', '3L', '7R', '4L', '8L', '3L', '8L', '0L', '9L', '1R', '7L', '0R', '6L', '1R', '7L', '1L', '6R', '0R', '9R', '2R', '8L', '4R']"
870,1,"['1R', '6L', '2R', '10L', '3R', '7L', '4L', '10L', '0R', '8L', '4R', '10L', '1R', '8R', '4R', '6R', '0R', '7R', '4R', '8L']"
871,1,"['3L', '10R', '1R', '6R', '3L', '10L', '0R', '6L', '1R', '7L', '3L', '7R', '4L', '7L', '1L', '6L', '2L', '10R', '1R', '7R', '2L', '8L', '4R', '8R']"
872,-1,"['0R', '8L', '3R', '9L', '2R', '10R', '0L', '8L', '3R', '7R', '0R', '10R', '0L', '7R', '3R', '9R', '4L', '10L', '3R', '6R', '0R', '7R', '2R']"
873,-1,"['4R', '9L', '4L', '10R', '0L', '10R', '4L', '8L', '2L', '6R', '4R', '10R', '1R', '9L', '1R', '10R', '4R', '6L', '2R', '9R', '1L', '7R', '3R', '9R', '4R', '10L', '0R', '9L']"
874,1,"['4L', '6R', '2L', '6R']"
875,1,"['1R', '10L', '0L', '10L', '0R', '6R', '2R', '8L', '3R', '7L', '0R', '9R', '1L', '7R', '2R', '6R', '4L', '10R', '1R', '8R', '2L', '9L', '1R', '8R', '2R', '9R', '3R', '7R', '4L', '8R']"
876,1,"['2R', '6R', '1R', '8L', '2L', '7R', '3L', '10R', '4R', '8L', '3R', '9R', '4L', '10R', '0L', '10R', '2L', '6L', '2R', '6R', '0L', '7L', '3L', '6R', '2R', '9L', '3R', '6R', '4L', '7R']"
877,1,"['1R', '10R', '1L', '8L', '2L', '7L', '3L', '7R', '1L', '7R', '3L', '6L', '0L', '9R', '2L', '7L', '1R', '6R', '2R', '10L', '4R', '7L', '2R', '6L', '4L', '9R', '1L', '10R', '0L', '10L', '4L', '8R', '4L', '6L', '2L', '8R', '4R', '7R', '2L', '8L', '3R', '7L', '1R', '6R', '3L', '7L', '2R', '8L', '3R', '10R', '4L', '8L', '4R', '10L', '1L', '9L', '2L', '10R', '0L', '9L', '3R', '7L', '1R', '9L', '2R', '8R', '3L', '9L', '2R', '10R', '3L', '8L', '2R', '7R', '3R', '8R']"
878,-1,"['2R', '7L', '3L', '8R', '0L', '6L', '1R', '7R', '4L', '9L', '0R', '10L', '4R', '7L', '3R', '6R', '4R', '8L']"
879,1,"['2L', '6L', '1R', '7R', '2R', '7L', '0L', '6L', '4R', '8L', '1R', '6R', '3R', '10R', '0R']"
880,-1,"['1R', '9L', '0L', '6L', '1L', '6R', '0R', '6R', '2R', '10R', '0R', '6L', '0R', '9R', '4L', '9L', '3L']"
881,1,"['0L', '8L', '0R', '9L', '3R', '7R', '0L', '9R', '1R', '9R', '2R', '7R', '4L', '8R', '2R', '9L', '1L', '10R', '1L', '8L', '4R', '8R', '1L', '9L', '0L', '7R', '4L', '8R', '1R', '10L', '2L']"
882,-1,"['3R', '8R', '2R', '10L', '2L', '9L', '2R', '8R', '4L', '9R', '0R', '10R', '3R', '9L', '2L', '10L', '4R', '6R', '1L', '7L', '0R', '6R', '2R']"
883,1,"['3L', '8R', '2R', '6L', '2R', '10L', '4L', '8L', '0R', '10R', '4R', '9R', '2L', '7R', '0L', '8L', '3R', '9L', '1R', '7L', '2R', '8L', '3R', '7L', '4R', '10R', '0L', '8L', '0R', '7R', '3R', '8L', '4L']"
884,-1,"['3L', '6L', '4R', '10R', '4L', '6L', '3R', '6R', '4L', '10L', '0L', '10L', '2L', '6L', '3R', '10R', '4R', '8R', '0L', '7L', '4L', '8L', '1R', '7L', '4R', '10R', '3R', '9L', '2L', '8R', '4L', '9L', '0R']"
885,-1,"['1L', '10R', '3L', '8L', '3L', '7R', '1L', '10L', '0L', '6R', '4L', '8R', '3L']"
886,-1,"['1R', '9R', '2R', '7L', '0L', '9R', '4L', '6L', '1R', '9L', '4R', '6L', '2L', '10R', '1R', '8R', '1R', '9L', '2R', '8R', '3L', '9R', '2L', '10R', '2L', '8L', '3R', '10R', '4L', '10L', '1R', '7R', '2L', '9R', '2R', '10L', '0L', '10R', '3L', '9R', '2R', '10L', '3L', '9R', '2R', '10L', '3L', '9R', '2L']"
887,1,"['3R', '6L', '2R', '8L', '0R', '8L', '2L', '9R', '1R', '8R', '0R', '7L', '2L', '10R', '1L', '6R', '0R', '7R', '1L', '8R', '0L', '8R', '3R', '6R', '2R', '9L', '0L', '8R', '1L', '10R', '1R', '9R', '2L']"
888,1,"['0R', '7L', '3R', '10L', '3R', '10R', '4L', '10R', '3R', '9L', '4R', '8L', '3R', '10L', '1R', '6L', '2R', '6L', '0R', '6L', '1L', '7R', '4L', '10L', '3R', '7L', '3L', '6R', '2R']"
889,-1,"['1R', '6R', '3R', '7R', '0L', '10R', '0R', '7L', '2L', '8R', '1R', '6L', '4L', '7L', '0R']"
890,-1,"['0R', '7R', '3L', '8R', '3R', '10R', '1L', '10L', '1R', '8L', '2L', '10R', '0R', '7R', '3R', '9R', '0L', '9L', '1L', '8L', '4L', '6R', '3R', '9R', '4R', '7L', '0L', '6L', '3R', '8L', '0R', '9R', '2R', '10R', '2L', '8L', '1L', '9R', '1L', '10R', '1R', '10R', '2L']"
891,-1,"['0L', '8L', '0L', '10L', '1L', '8R', '2L', '8R', '4L', '10R', '3R', '6R', '4L', '8R', '2L', '8R', '1R', '9R', '3L', '6R', '2L', '7R', '1L', '8R', '0L', '10R', '0L', '10R', '0R']"
892,1,"['1L', '6R', '4R', '8R', '4R', '10R', '4R', '7R', '2L', '9L', '1R', '9R', '0R', '9L', '1L', '8L', '2L', '6L', '0R', '7L', '2L', '10L', '0L', '7L', '3L', '6R', '2R']"
893,1,"['1R', '9L', '4L', '8L', '0L', '10L', '0L', '8L', '2L', '6R', '3L', '6R', '0L', '8R', '2L', '6L', '0L', '9R', '3L', '7L', '1L', '10R', '1R', '6L', '2R', '7R', '3R', '10L', '4L', '8L', '2L', '6R', '1L', '7L', '0R', '6R', '1L', '7R', '0R', '8L']"
894,-1,"['2L', '7R', '1L', '8R', '0R', '7R', '0L', '6L', '3L', '9R', '0L', '10L', '2R', '10L', '4L', '7R', '3L', '6L', '4L', '10L']"
895,1,"['4L', '7R', '2L', '8L', '1L', '7L', '1R', '10L', '3R', '6R', '4R', '10L', '2R', '6R', '4L', '7L', '4R', '7R', '1R', '8L', '0L', '7L', '0R', '7R', '1L', '8L', '0L', '7L', '3R', '10R', '3L', '9R', '2L', '6R', '4L', '7L', '1R', '8L', '2L', '7L', '1L', '6R', '0L', '7R', '2R', '8L', '0R', '7R', '1L', '8L', '0L', '7L', '4L', '6L', '4L', '10L']"
896,-1,"['2L', '9R', '2R', '8L', '4R', '8L', '2R', '6L', '1L', '7L', '0L', '10L', '1L', '9L', '0R', '8L', '1R', '7L', '2R', '6R']"
897,1,"['4L', '8R', '1L', '9R', '0L', '7L', '2R', '9R', '4L', '6R', '0R', '6L', '2R', '6R', '3R', '7L', '0R', '8L', '4L', '7R', '3L', '8R', '0R', '9L', '1R', '8L']"
898,-1,"['1L', '9R', '1L', '10L', '2R', '9L', '3L', '10R', '2L', '7L', '2L', '8R', '2L', '8R', '3L', '9L', '1R']"
899,-1,"['0L', '9L', '4L', '8L', '1R', '8L', '2L', '8L', '3R', '7L', '1R', '9L', '4R', '7R', '3L', '8L']"
900,1,"['2L', '9R', '2R', '6L', '3R', '6L', '2R', '7R', '3L', '10L', '2R', '9R', '1L', '10L', '4R', '6L', '2R', '8L', '3R', '7L', '0L', '9R', '3L', '10L', '0L', '6R', '3L', '10R', '0L', '10L', '4L', '7R', '1L', '8L', '0R', '6R', '3R', '7R', '1R', '8R', '2R', '9L']"
901,-1,"['0L', '7L', '4L', '9L', '4R', '9L', '0R', '7L', '2R', '10R', '3R', '9R', '3L', '9L', '0L', '8L', '2L']"
902,-1,"['1R', '8R', '0R', '9L', '0R', '8L', '1L', '6R', '0L', '9L', '2R', '10R', '1R', '8L', '3R', '7L', '3L', '6L', '0R', '7R', '2L']"
903,-1,"['1R', '6R', '3L', '7R', '3L', '9L', '2L', '9R', '4L', '8R', '0R', '7R', '3R', '8R', '4L', '7L', '0L', '6L', '1R', '8L', '0L', '7R', '4R', '6R', '2R', '7R', '3R', '8L', '4R', '8R', '1L', '6L', '3L', '10L']"
904,-1,"['3R', '8L', '4L', '7R', '2L', '10R', '3L', '10R', '0L', '7L', '3L', '6R', '4L', '7L', '4R', '7R', '0R', '8R', '1L', '8L', '0R', '7R', '2R', '8R']"
905,-1,"['1L', '10L', '4R', '10L', '3R', '9R', '3L', '8L', '0L', '9L', '3L', '7L', '2R', '7L', '2R', '8L', '0R', '7L', '1R', '6L', '1R', '9L', '4R', '6L', '4L', '10R', '3L', '7L', '1R', '8R', '2L', '9R', '1L', '6R', '0R', '7L', '1L', '6R', '0R', '9L', '1L', '8L', '0L', '7R', '4R', '8L', '0L', '7L', '1L', '6L', '2R', '6R', '1L', '9L', '0R', '8R']"
906,1,"['4R', '8L', '0L', '9R', '4L', '10R', '0L', '7R', '4L', '9R', '3L', '9R', '2R', '8R', '2L', '6R', '1L', '7R', '2L', '6R', '1R', '10R', '1L', '8L', '3R', '10L', '3R', '9L', '0L', '9R', '4L', '7L', '4R', '7L', '3R', '10R', '4R', '8R', '1L', '7L', '0L', '6L', '4L', '7L', '3R', '10L', '4R', '8L', '3R', '10L', '1R', '9L', '2R', '8R']"
907,-1,"['2R', '10R', '0L', '8L', '0R', '10L', '2L', '8L']"
908,-1,"['3R', '6R', '1L', '7R', '1L', '8L', '0R', '10R', '4R', '6L', '3L', '10L', '2L', '9R', '1L', '10R', '2L', '7L', '4R', '8L', '2L', '7L', '2L', '6L', '2L', '9R', '1L', '10L', '0R', '8R', '4R', '6R', '4L', '7L', '1L', '8L', '0R', '7L', '1R', '6R', '2R', '9L', '3L', '8R', '2R', '6R', '3R', '8R', '1L', '7R', '4R', '10L', '0L', '10R', '2R', '9R', '3L', '7L', '1L', '9R', '0L', '6L', '2L', '7R', '1L', '6L', '0L', '9L', '1L', '8R']"
909,-1,"['4R', '8L', '0L', '10R', '4L', '9L', '0R', '10R', '0L', '8R', '2R', '10R', '1R', '7R', '4R', '7R', '3L', '8L']"
910,-1,"['4L', '8L', '2L', '6R', '4R', '9L', '1R', '10L', '2R', '9R', '3L', '8L', '1L', '7R', '0L', '9R', '2L']"
911,-1,"['2L', '7R', '1R', '8R', '0R', '6R', '4R', '7R', '2R', '10R', '4L', '9L', '0L', '8R', '3L', '9R', '1R', '10L', '2R', '9R', '4L', '10L', '3R', '9R', '4L', '10L', '3L', '9L', '2L', '8R', '1R', '9R', '2R']"
912,-1,"['0L', '8R', '0R', '7L', '4R', '10R', '2L', '6R', '3L', '9R', '1L', '6R', '2R', '10R', '4L']"
913,1,"['1L', '10R', '1R', '7L', '0R', '9L', '1R', '8R', '2L', '6R', '3R', '6L', '2R', '9R', '1R', '6R', '3L', '7R', '2L', '7L', '1L', '9R', '0L', '10R', '0R', '7L', '1L', '6R', '0R', '7R', '1L', '8L', '0L', '7R', '4R', '8L', '4R', '7L', '2R', '6L', '3R', '8R', '2R', '9R', '3L', '10L', '2R']"
914,-1,"['0R', '7R', '3R', '6L', '4L', '10L', '1L', '6L', '1R', '6R', '2R', '7R', '4R', '7L', '1L', '8L', '4R', '10L', '3R', '9L', '0L', '8R', '4L', '9R', '2L', '9L', '3L', '9L', '2R']"
915,-1,"['1R', '6R', '3L', '7L', '0R', '10L', '1R', '9R', '4R', '7R', '1R', '10L', '2L', '8R', '1R', '9R', '2L', '6R', '4L', '7L', '3L', '6R', '2R']"
916,-1,"['3L', '10R', '0L', '8R', '0R', '6R', '0L', '9L', '2L']"
917,1,"['3R', '8R', '1L', '10L', '4L', '8R', '1L', '7R', '1L', '8R', '4L', '6L', '2R', '7L', '1L', '6L', '0R', '9L', '2R', '7L', '1R', '7R', '2R', '10L', '4L', '7L', '3R', '8L', '0L', '7L', '2L', '6R', '0R', '10R', '2L', '6L', '3L', '8R', '2L']"
918,1,"['2L', '9L', '0L', '6L', '3L', '8R', '0R', '6R', '3L', '8R', '4L', '9L', '3R', '10R', '1L', '9L', '4R', '9L', '2R', '6R', '4L', '7L', '3R', '10R', '4R', '7L', '4R', '7L', '1R', '6R', '4R', '10R', '1L', '8R', '4L', '9L', '2R', '8L', '3R', '7L', '0L', '6L', '3R', '7R', '1R', '6R', '2R', '10L']"
919,-1,"['1L', '10R', '3R', '9R', '3R', '8L', '1R', '6R', '0R', '6R', '1L', '10L', '3L', '6L', '4R', '7L', '3R', '6L', '2R', '10R', '1R', '9R', '2L', '6L', '1R', '10R', '0L', '8L', '2L', '7R']"
920,-1,"['1R', '8R', '3L', '8L', '1R', '9R', '2R', '6L', '3L', '10L', '4L', '9R', '3L', '10R', '0R', '7L', '1L', '6R', '0R', '8R', '1L', '7L', '0L', '9L', '1L', '7L', '3R', '8L', '2L', '7R', '3L', '8L', '0L', '10L', '2R', '9R', '3L', '10L', '2L']"
921,-1,"['0R', '7R', '1L', '8R', '1R', '6R', '2R', '7R', '0L', '9R', '0R', '7L', '3L', '6R', '0L', '7R', '2L', '8L']"
922,-1,"['0L', '7L', '2L', '8L', '0R', '6L', '3R', '7L', '2L', '6L', '4L', '8L', '0L', '9L', '1L', '8L', '0R', '7L', '3R', '6R', '0R', '9L', '4L', '6L', '4L', '6R', '1L', '7L', '0L', '6R', '0R', '10L', '3L', '6R', '2L']"
923,-1,"['4R', '9R', '2L', '10L', '1L', '9L', '0R', '8R', '0R', '10R', '0L', '10R', '2L', '9R', '1R', '10R', '3L']"
924,1,"['0L', '7L', '4R', '8R', '0R', '6R', '2L', '6R', '4R', '8L', '4R', '9L', '2L', '7L', '3L', '6L', '3R', '8R', '4L', '6R', '3L', '7L', '2R', '6L', '4L', '7R', '3L', '10L', '2R', '8R', '3R', '10L', '4L', '9L', '3L', '8R', '2L', '7R', '1R', '10R', '2L', '8R', '1L', '6R', '0R', '7L', '1R', '6L', '2L', '8R', '2R', '7R', '1L', '8L']"
925,1,"['1R', '10R', '3L', '8L', '0L', '7R', '1L', '10L', '2R', '6R', '1L', '10L', '4R', '6L', '4R', '9L', '4R', '8L']"
926,-1,"['4L', '7R', '3L', '9R', '1R', '10L', '1L', '8R', '1R', '8R', '0L', '10L', '1L', '8R', '1L', '9L', '0L', '9L', '3R', '6L', '0R', '7L', '2L', '7L', '3L', '9L', '2L', '7L', '1L', '6L', '0L', '8R', '2L', '9R', '4L', '6R', '3R', '7R', '4R', '10R', '1L', '7L', '0R', '6L', '1L', '9L', '2L', '8L', '1L', '7R', '0R', '8L', '1R', '7L', '2L']"
927,-1,"['2L', '9R', '1L', '6L', '0R', '7R', '1R', '7L', '0L', '10R', '3R']"
928,-1,"['1L', '10L', '3L', '6L', '1R', '10R', '1R', '6R', '2R']"
929,-1,"['3R', '8L', '0L', '7R', '2L', '8R', '3R', '9L', '1L', '6R', '3L', '7L', '2L', '10L', '4L', '8R', '0R']"
930,-1,"['3R', '10L', '4L', '8R', '3L', '6R', '1R', '10R', '2L', '7L', '1L', '6R', '0L', '8L', '3L', '6L', '4R', '10L', '1L', '10L', '0R', '9L', '2L', '6R', '1R']"
931,1,"['4L', '6R', '2L', '6L', '0R', '10L', '0L', '6L', '0L', '7R']"
932,1,"['2R', '6R', '1R', '6L', '1R', '10R', '0R', '10R', '4R', '9L', '2L', '10L', '1L', '7R', '0L', '7L', '1L', '8R', '0R', '9R', '1L', '10L', '0L', '8L', '4L', '7R', '3L', '9L', '2L', '8L', '1R', '6L', '2L', '7L', '1R', '6R', '2L', '7L', '1L', '6L', '0R', '9L', '1R', '8R', '2L', '10L', '1L', '9L']"
933,-1,"['2R', '7R', '4L', '8R', '4R', '10L', '4R', '7L', '4L', '10R', '3R', '6R', '0L', '9R', '2R', '7R', '3L', '8L', '2L']"
934,-1,"['0L', '7L', '4L', '9L', '0R', '8R', '4L', '6L', '2R', '9R', '4R', '6L', '4L', '7L', '3R', '10L', '4R', '8R', '0R']"
935,-1,"['0R', '10R', '3L', '6L', '2R', '8R', '1L', '6R', '0L', '7L', '0R', '8L', '2R', '9R', '0L', '9R', '2L']"
936,-1,"['4R', '7R', '2R', '6L', '1L', '8R', '0L', '9R', '4L', '7R', '4R', '6R', '2L', '7R', '1R', '9R', '4R', '10L', '2R']"
937,-1,"['4R', '6L', '2L', '10R', '3R', '8R', '3R', '9L', '0R', '6R', '2R', '10L', '4R', '7L', '4R', '7R', '0L', '8L', '1L', '7L', '0L', '6L', '2R', '10L', '3L', '7L', '3L', '9L', '2R', '8L', '3R', '7R', '4R', '8R', '0R', '9L', '1R', '8L']"
